rating,votes,service_rating,price,price_discount,warranty,type,model,model_id,release_year,operating_system,game_notebook,form_factor,cover_color,cover_material,body_material,keyboard_layout,numpad_layout,keyboard_backlight,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_type,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,mic,card_type,optical_drive,wireless_interface,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,features,specification,depth,width,height,weight,country_of_manufacturer,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,color_manufacturer,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,hdd_spin_vel,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,advanced_features,screen_hdr,power_consumption_max
4.5,51,99.5,74999,65999,12 мес.,ноутбук,ASUS VivoBook Pro 14 K3400PA-KM043W,[90NB0UY2-M02110],2021.0,Windows 11 Home Single Language,нет,классический,синий,алюминий,пластик,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,OLED,"14""",2880x1800,глянцевое,нет,90 Гц,400 Кд/м²,243 ppi,нет,Intel Core i5-11300H,4.0,4,нет,8,3.1 ГГц,4.4 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB4,нет,Thunderbolt 4,есть,Li-Ion,63 Вт*ч,6 ч,шторка веб-камеры,"документация, адаптер питания",228.5 мм,317.4 мм,19.3 мм,1.4 кг,,интегрированная,8 ГБ,нет,,HDMI 1.4,,,M.2 PCIe,,DCI-P3 100%,65 Вт,,,,,,"Intel Optane 32GB, сертификат Pantone Validated",,
5.0,5,100.0,65999,65999,12 мес.,ноутбук,Dell Inspiron 5405-3565,[5405-3565],2021.0,Windows 10 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,WVA (TN+film),"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,AMD Ryzen 7 4700U,8.0,8,нет,8,2 ГГц,4.1 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,AMD Radeon Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,есть,Li-Pol,40 Вт*ч,,быстрая зарядка,"документация, адаптер питания",216.2 мм,321.3 мм,17.9 мм,1.4 кг,Китай,,32 ГБ,,,HDMI 1.4,,,M.2 PCIe,,NTSC 45%,,,,,,,,,
4.5,48,98.78,65999,65999,12 мес.,ноутбук,ASUS VivoBook PRO 15 OLED M3500QA-L1072,[90NB0US1-M01060],2021.0,без ОС,нет,классический,серебристый,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,OLED,"15.6""",Full HD (1920x1080),глянцевое,нет,60 Гц,400 Кд/м²,141 ppi,нет,AMD Ryzen 5 5600H,6.0,6,нет,12,3.3 ГГц,4.2 ГГц,LPDDR4,16 ГБ,4267 МГц,встроенный,AMD Radeon Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,63 Вт*ч,,шторка веб-камеры,"документация, адаптер питания",235.3 мм,359.8 мм,19.5 мм,1.6 кг,,интегрированная,16 ГБ,нет,,HDMI 1.4,,,M.2 PCIe,,DCI-P3 100%,90 Вт,,,,,,сертификат Pantone Validated,,
5.0,2,100.0,65999,65999,12 мес.,ноутбук,Acer Extensa 15 EX215-22-R1PZ,[NX.EG9ER.01K],2021.0,Windows 10 Pro,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Ryzen 5 3500U,4.0,4,нет,8,2.1 ГГц,3.7 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,512 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,37 Вт*ч,9 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
5.0,1,0.0,66499,66499,12 мес.,ноутбук,ASUS Vivobook 15 X515EA-BQ1185,[90NB0TY1-M23760],2021.0,без ОС,нет,классический,серый,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i5-1135G7,4.0,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,,"документация, адаптер питания",235 мм,360.2 мм,19.9 мм,1.8 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
4.5,6,100.0,73999,66599,12 мес.,ноутбук,ASUS ZenBook 14 UX425EA-KI837W,[90NB0SM1-M00DH0],2021.0,Windows 11 Home Single Language,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,400 Кд/м²,157 ppi,нет,Intel Core i5-1135G7,4.0,4,нет,8,2.4 ГГц,4.2 ГГц,LPDDR4x,8 ГБ,4267 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x2",нет,USB 3.2 Gen1,USB4 x2,нет,Thunderbolt 4,есть,Li-Ion,67 Вт*ч,,распознавание лица,"документация, адаптер питания, чехол, переходник USB Type-C - jack 3.5 mm, внешняя сетевая карта",208 мм,319 мм,13.9 мм,1.17 кг,,интегрированная,8 ГБ,нет,,HDMI 2.0b,,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
0.0,0,0.0,66799,66799,12 мес.,ноутбук,Hiper Workbook A1568K,[A1568K1035WI],2022.0,Windows 11 Pro,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i5-1035G1,4.0,4,нет,8,1 ГГц,3.6 ГГц,DDR4,8 ГБ,2666 МГц,встроенный,Intel UHD Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,есть,Li-Ion,3350 мА*ч,5 ч,,"документация, адаптер питания",245 мм,370 мм,22 мм,1.56 кг,,интегрированная,8 ГБ,нет,нет,"HDMI 2.0, DP 1.4",,есть,M.2 SATA,,NTSC 45%,65 Вт,,,,,,,,
0.0,0,0.0,66999,66999,,ноутбук,ASUS ExpertBook B1500CEAE-BQ2586X,[90NX0441-M00D20],2022.0,Windows 11 Pro,нет,классический,черный,алюминий,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i5-1135G7,4.0,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, VGA (D-Sub), USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen2 x2",USB 3.2 Gen1,нет,нет,есть,Li-Ion,42 Вт*ч,,"влагозащищенная клавиатура, шторка веб-камеры","документация, адаптер питания",236.5 мм,358 мм,19.4 мм,1.73 кг,,интегрированная + 1 слот,40 ГБ,1,нет,HDMI 1.4,Star Black,есть,M.2 PCIe,12 мес.,NTSC 45%,65 Вт,,,,,,,,
0.0,0,100.0,66999,66999,12 мес.,ноутбук,Acer Aspire 5 A515-45G-R378,[NX.A8EER.00N],2021.0,Windows 11 Home,нет,классический,черный,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 7 5700U,8.0,8,нет,16,1.8 ГГц,4.3 ГГц,DDR4,8 ГБ,3200 МГц,дискретный и встроенный,AMD Radeon Graphics,Radeon RX 640,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,нет,Li-Ion,48 Вт*ч,10 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,17.95 мм,1.8 кг,,интегрированная + 1 слот,24 ГБ,1,,,,есть,M.2 PCIe,,,45 Вт,,AMD,GDDR5,,,,,
5.0,3,0.0,74999,67499,,ноутбук,ASUS ZenBook Flip 13 UX363EA-HP784W,[90NB0RZ1-M18770],2021.0,Windows 11 Home Single Language,нет,трансформер,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,OLED,"13.3""",Full HD (1920x1080),глянцевое,есть,60 Гц,550 Кд/м²,166 ppi,нет,Intel Core i5-1135G7,4.0,4,нет,8,2.4 ГГц,4.2 ГГц,LPDDR4x,8 ГБ,4267 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x2",нет,USB 3.2 Gen1,USB4 x2,нет,Thunderbolt 4,есть,Li-Ion,67 Вт*ч,,"раскрытие крышки на 180 градусов, Windows Hello","документация, адаптер питания, стилус, переходник USB Type-C - jack 3.5 mm, переходник USB-A - RJ45 Ethernet",211 мм,305 мм,13.9 мм,1.3 кг,,интегрированная,8 ГБ,нет,нет,HDMI 1.4,,,M.2 PCIe,12 мес.,DCI-P3 100%,65 Вт,,,,,,"платформа Intel Evo, сертификат Pantone Validated",VESA DisplayHDR 500 True Black,
0.0,0,0.0,74999,67499,,ноутбук,ASUS ZenBook 14 UM3402YA-KM069W,[90NB0W95-M003A0],2022.0,Windows 11 Home Single Language,нет,классический,черный,алюминий,алюминий,английская/русская,нет,одноцветная (белая),сенсорный NumPad,есть,нет,OLED,"14""",2880x1800,глянцевое,нет,90 Гц,600 Кд/м²,243 ppi,,AMD Ryzen 5 5625U,6.0,6,нет,12,2.3 ГГц,4.3 ГГц,LPDDR4x,8 ГБ,4267 МГц,встроенный,AMD Radeon Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,WI-FI 6 (802.11ax),нет,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen2,нет,,нет,есть,Li-Ion,75 Вт*ч,,,"документация, адаптер питания, чехол, внешняя сетевая карта",220.6 мм,313.6 мм,16.9 мм,1.39 кг,,интегрированная,8 ГБ,нет,нет,HDMI 2.0,,,M.2 PCIe,12 мес.,DCI-P3 100%,65 Вт,,,,,,,VESA DisplayHDR 600 True Black,
4.5,6,100.0,79999,67999,,ноутбук,ASUS VivoBook PRO 14 M3401QA-KM133W,[90NB0VZ2-M004C0],2021.0,Windows 11 Home Single Language,нет,классический,синий,алюминий,пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,OLED,"14""",2880x1800,глянцевое,нет,90 Гц,600 Кд/м²,243 ppi,нет,AMD Ryzen 5 5600H,6.0,6,нет,12,3.3 ГГц,4.2 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,AMD Radeon Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,63 Вт*ч,,"шторка веб-камеры, сверхтонкая рамка экрана Nanoedge","документация, адаптер питания",228.5 мм,317.4 мм,19.2 мм,1.45 кг,,интегрированная,16 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,12 мес.,DCI-P3 100%,90 Вт,,,,,,сертификат Pantone Validated,VESA DisplayHDR 600 True Black,
4.5,37,98.86,79999,67999,,ноутбук,ASUS VivoBook Pro 14 K3400PA-KM045W,[90NB0UY3-M02120],2021.0,Windows 11 Home Single Language,нет,классический,серебристый,алюминий,пластик,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,OLED,"14""",2880x1800,глянцевое,нет,90 Гц,400 Кд/м²,243 ppi,нет,Intel Core i5-11300H,4.0,4,нет,8,3.1 ГГц,4.4 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB4,нет,Thunderbolt 4,есть,Li-Ion,63 Вт*ч,6 ч,шторка веб-камеры,"документация, адаптер питания",228.5 мм,317.4 мм,19.3 мм,1.4 кг,,интегрированная,16 ГБ,нет,,HDMI 1.4,,,M.2 PCIe,12 мес.,DCI-P3 100%,65 Вт,,,,,,"Intel Optane 32GB, сертификат Pantone Validated",,
4.5,88,99.68,75999,68399,12 мес.,ноутбук,MSI Alpha 15 B5EEK-237XRU,[9S7-158L12-237],2021.0,без ОС,да,классический,черный,алюминий,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 5 5600H,6.0,6,нет,12,3.3 ГГц,4.2 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,AMD Radeon Graphics,Radeon RX 6600M,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,нет,Li-Pol,,5.5 ч,,"документация, адаптер питания",259 мм,359 мм,23.95 мм,2.35 кг,,2,64 ГБ,нет,нет,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,,NTSC 45%,180 Вт,,AMD,GDDR6,8 ГБ,,,,
4.5,75,99.77,75999,68399,12 мес.,ноутбук,MSI Katana GF76 11SC-853XRU,[9S7-17L212-853],2021.0,без ОС,да,классический,черный,пластик,пластик,английская/русская,есть,одноцветная (красная),стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,144 Гц,,127 ppi,нет,Intel Core i5-11400H,6.0,6,нет,12,2.7 ГГц,4.5 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce GTX 1650,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,53.5 Вт*ч,5.5 ч,,"документация, адаптер питания",273 мм,398 мм,25.2 мм,2.6 кг,,2,64 ГБ,,нет,,,есть,M.2 PCIe,,,150 Вт,,NVIDIA,GDDR6,4 ГБ,,,,60 Вт
3.0,1,98.96,68999,68999,,ноутбук,GIGABYTE U4 UD,[UD-50UK823SO],2021.0,Windows 11 Home Single Language,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,,157 ppi,нет,Intel Core i5-1155G7,4.0,4,нет,8,2.5 ГГц,4.5 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 3.2 Gen2",USB4,,Thunderbolt 4,есть,Li-Ion,36 Вт*ч,,,"документация, адаптер питания",216.8 мм,322 мм,17.2 мм,0.99 кг,,интегрированная + 1 слот,16 ГБ,нет,,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,24 мес.,,65 Вт,,,,,,,,
4.5,11,100.0,74999,68999,12 мес.,ультрабук,HUAWEI MateBook 14 KLVL-W56W,[53013MNG],2021.0,Windows 11 Home,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14""",2160x1440,глянцевое,нет,60 Гц,300 Кд/м²,185 ppi,нет,AMD Ryzen 5 5500U,6.0,6,нет,12,2.1 ГГц,4 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,AMD Radeon Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,нет,нет,есть,Li-Pol,56 Вт*ч,,,"документация, адаптер питания, кабель USB Type-C",223.8 мм,307.5 мм,15.9 мм,1.49 кг,,,,,нет,,,,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
0.0,0,0.0,69799,69799,12 мес.,ноутбук,ASUS VivoBook 15 OLED K513EA-L11994W,[90NB0SG2-M00EV0],2021.0,Windows 11 Home Single Language,нет,классический,серебристый,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,OLED,"15.6""",Full HD (1920x1080),глянцевое,нет,60 Гц,600 Кд/м²,141 ppi,нет,Intel Core i5-1135G7,4.0,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,42 Вт*ч,5.5 ч,,"документация, адаптер питания",235 мм,359 мм,17.9 мм,1.8 кг,,интегрированная + 1 слот,16 ГБ,1,,HDMI 1.4,,есть,M.2 PCIe,,DCI-P3 100%,65 Вт,,,,,,сертификат Pantone Validated,VESA DisplayHDR 600 True Black,
